qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q24726795,cell type,細胞型,Q7644128,PAAR motif,,InterPro Repeat,,,,,,
Q24726638,cell type,細胞型,Q7644128,"Translation initiation factor 1A (eIF-1A), conserved site",,InterPro Conserved Site,,,,,,
Q24726885,cell type,細胞型,Q7644128,Lipoprotein repeat,,InterPro Repeat,,,,,,
Q24727222,cell type,細胞型,Q7644128,"Immunoglobulin/major histocompatibility complex, conserved site",,InterPro Conserved Site,,,,,,
Q24726852,cell type,細胞型,Q7644128,"Ribosomal protein S9, conserved site",,InterPro Conserved Site,,,,,,
Q24726895,cell type,細胞型,Q7644128,"Ribosomal protein S16, conserved site",,InterPro Conserved Site,,,,,,
Q24727371,cell type,細胞型,Q7644128,"Glycoside hydrolase, family 35, conserved site",,InterPro Conserved Site,,,,,,
Q24727032,cell type,細胞型,Q7644128,"Nitrogenase component 1, conserved site",,InterPro Conserved Site,,,,,,
Q24727052,cell type,細胞型,Q7644128,"NHL repeat, subgroup",,InterPro Repeat,,,,,,
Q24727076,cell type,細胞型,Q7644128,"Multicopper oxidases, conserved site",,InterPro Conserved Site,,,,,,
Q24726991,cell type,細胞型,Q7644128,Pyrrolo-quinoline quinone repeat,,InterPro Repeat,,,,,,
Q24726949,cell type,細胞型,Q7644128,Sel1-like repeat,,InterPro Repeat,,,,,,
Q24727120,cell type,細胞型,Q7644128,Opioid growth factor receptor repeat,,InterPro Repeat,,,,,,
Q24727012,cell type,細胞型,Q7644128,"SAICAR synthetase, conserved site",,InterPro Conserved Site,,,,,,
Q24727027,cell type,細胞型,Q7644128,"Uncharacterised protein family UPF0066, conserved site",,InterPro Conserved Site,,,,,,
Q24727124,cell type,細胞型,Q7644128,"Thiolase, conserved site",,InterPro Conserved Site,,,,,,
Q24727086,cell type,細胞型,Q7644128,"Zinc finger, DksA/TraR C4-type conserved site",,InterPro Conserved Site,,,,,,
Q24727269,cell type,細胞型,Q7644128,Protein of unknown function DUF1103,,InterPro Repeat,,,,,,
Q24727266,cell type,細胞型,Q7644128,"Ribosomal protein L24e, conserved site",,InterPro Conserved Site,,,,,,
Q24727353,cell type,細胞型,Q7644128,"Ras GTPase-activating protein, conserved site",,InterPro Conserved Site,,,,,,
Q24727365,cell type,細胞型,Q7644128,Ribosomal protein L19/L19e conserved site,,InterPro Conserved Site,,,,,,
Q24727502,cell type,細胞型,Q7644128,"NADH:ubiquinone oxidoreductase, 30kDa subunit, conserved site",,InterPro Conserved Site,,,,,,
Q24727394,cell type,細胞型,Q7644128,"Ribosomal protein L1, conserved site",,InterPro Conserved Site,,,,,,
Q24727393,cell type,細胞型,Q7644128,Sic protein repeat,,InterPro Repeat,,,,,,
Q24727417,cell type,細胞型,Q7644128,SEC-C motif,,InterPro Conserved Site,,,,,,
Q24727475,cell type,細胞型,Q7644128,Repeat of unknown function DUF1388,,InterPro Repeat,,,,,,
Q24727399,cell type,細胞型,Q7644128,"Translation initiation factor 3, conserved site",,InterPro Conserved Site,,,,,,
Q24727485,cell type,細胞型,Q7644128,"RNA polymerase sigma factor 70, ECF, conserved site",,InterPro Conserved Site,,,,,,
Q24738476,cell type,細胞型,Q7644128,"Contryphan, conserved site",,InterPro Conserved Site,,,,,,
Q24738542,cell type,細胞型,Q7644128,"ATPase, AAA-type, conserved site",,InterPro Conserved Site,,,,,,
Q24738509,cell type,細胞型,Q7644128,"DNA-directed RNA polymerase, 30-40kDa subunit, conserved site",,InterPro Conserved Site,,,,,,
Q24738686,cell type,細胞型,Q7644128,"ADP-glucose pyrophosphorylase, conserved site",,InterPro Conserved Site,,,,,,
Q24738433,cell type,細胞型,Q7644128,"PTR2 family proton/oligopeptide symporter, conserved site",,InterPro Conserved Site,,,,,,
Q24738645,cell type,細胞型,Q7644128,"Guanylate kinase, conserved site",,InterPro Conserved Site,,,,,,
Q24738751,cell type,細胞型,Q7644128,"Enoyl-CoA hydratase/isomerase, conserved site",,InterPro Conserved Site,,,,,,
Q24738894,cell type,細胞型,Q7644128,"Alanine dehydrogenase/NAD(P) transhydrogenase, conserved site-1",,InterPro Conserved Site,,,,,,
Q24738617,cell type,細胞型,Q7644128,"Ribosomal protein L6, conserved site-2",,InterPro Conserved Site,,,,,,
Q24738446,cell type,細胞型,Q7644128,GoLoco motif,,Protein structural motif,,,,,,
Q24738632,cell type,細胞型,Q7644128,"Short-chain dehydrogenase/reductase, conserved site",,InterPro Conserved Site,,,,,,
Q24738655,cell type,細胞型,Q7644128,SecY conserved site,,InterPro Conserved Site,,,,,,
Q24738870,cell type,細胞型,Q7644128,Fork head domain conserved site 2,,InterPro Conserved Site,,,,,,
Q24738796,cell type,細胞型,Q7644128,LMP repeat,,InterPro Repeat,,,,,,
Q24738792,cell type,細胞型,Q7644128,"Ribosomal protein L10e, conserved site",,InterPro Conserved Site,,,,,,
Q24739145,cell type,細胞型,Q7644128,"Adenoviral fibre protein, repeat/shaft region",,InterPro Repeat,,,,,,
Q24739107,cell type,細胞型,Q7644128,Interleukin-1 conserved site,,InterPro Conserved Site,,,,,,
Q24739003,cell type,細胞型,Q7644128,"Peptidyl-tRNA hydrolase, conserved site",,InterPro Conserved Site,,,,,,
Q24738937,cell type,細胞型,Q7644128,"Uricase, conserved site",,InterPro Conserved Site,,,,,,
Q24739094,cell type,細胞型,Q7644128,"Molybdopterin oxidoreductase, prokaryotic, conserved site",,InterPro Conserved Site,,,,,,
Q24739043,cell type,細胞型,Q7644128,"TonB box, conserved site",,InterPro Conserved Site,,,,,,
Q24739264,cell type,細胞型,Q7644128,Nucleoporin FG repeat,,InterPro Repeat,,,,,,
Q24739403,cell type,細胞型,Q7644128,"Secretion protein HlyD, conserved site",,InterPro Conserved Site,,,,,,
Q24739681,cell type,細胞型,Q7644128,"Nitrilase/cyanide hydratase, conserved site",,InterPro Conserved Site,,,,,,
Q24739877,cell type,細胞型,Q7644128,"Fatty acid desaturase type 1, conserved site",,InterPro Conserved Site,,,,,,
Q24739976,cell type,細胞型,Q7644128,"Bacteriophage lambda, Stf, side tail fibre-repeat-2",,InterPro Repeat,,,,,,
Q24739922,cell type,細胞型,Q7644128,"Fis1, C-terminal tetratricopeptide repeat",,InterPro Repeat,,,,,,
Q24739745,cell type,細胞型,Q7644128,"Tetraspanin, conserved site",,InterPro Conserved Site,,,,,,
Q24739837,cell type,細胞型,Q7644128,Leucine-rich repeat,,InterPro Repeat,,,,,,
Q24739868,cell type,細胞型,Q7644128,MORN motif,,InterPro Repeat,,,,,,
Q24739897,cell type,細胞型,Q7644128,PFTB repeat,,InterPro Repeat,,,,,,
Q24740072,cell type,細胞型,Q7644128,"Formate/nitrite transporter, conserved site",,InterPro Conserved Site,,,,,,
Q24739936,cell type,細胞型,Q7644128,Putative cell wall binding repeat 2,,InterPro Repeat,,,,,,
Q24740089,cell type,細胞型,Q7644128,"Lipoxygenase, conserved site",,InterPro Conserved Site,,,,,,
Q24740246,cell type,細胞型,Q7644128,Gloeobacter/Verrucomicrobia repeat,,InterPro Repeat,,,,,,
Q24740197,cell type,細胞型,Q7644128,"Long hematopoietin receptor, single chain, conserved site",,InterPro Conserved Site,,,,,,
Q24740159,cell type,細胞型,Q7644128,"Serum albumin, conserved site",,InterPro Conserved Site,,,,,,
Q24740451,cell type,細胞型,Q7644128,"Carbohydrate kinase, predicted, conserved site",,InterPro Conserved Site,,,,,,
Q24740273,cell type,細胞型,Q7644128,Spectrin/alpha-actinin,,InterPro Repeat,,,,,,
Q24740533,cell type,細胞型,Q7644128,"Chlorosome envelope protein H, CsmH",,InterPro Repeat,,,,,,
Q24740542,cell type,細胞型,Q7644128,"Heat-stable enterotoxin, conserved site",,InterPro Conserved Site,,,,,,
Q24740622,cell type,細胞型,Q7644128,Cross-wall-targeting lipoprotein motif,,InterPro Conserved Site,,,,,,
Q24740529,cell type,細胞型,Q7644128,PPAK motif,,InterPro Repeat,,,,,,
Q24740614,cell type,細胞型,Q7644128,LDLR class B repeat,,InterPro Repeat,,,,,,
Q24740609,cell type,細胞型,Q7644128,Listeria/Bacterioides repeat,,InterPro Repeat,,,,,,
Q24780407,cell type,細胞型,Q7644128,"Procollagen-lysine 5-dioxygenase, conserved site",,InterPro Family,,,,,,
Q24780440,cell type,細胞型,Q7644128,"Aldo/keto reductase, conserved site",,InterPro Conserved Site,,,,,,
Q24780403,cell type,細胞型,Q7644128,Class III signal peptide motif,,InterPro Conserved Site,,,,,,
Q24780764,cell type,細胞型,Q7644128,Dpy-30 motif,,InterPro Conserved Site,,,,,,
Q24780712,cell type,細胞型,Q7644128,"Ependymin, conserved site",,InterPro Conserved Site,,,,,,
Q24780784,cell type,細胞型,Q7644128,"Flavodoxin, conserved site",,InterPro Conserved Site,,,,,,
Q24781098,cell type,細胞型,Q7644128,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, conserved site",,InterPro Conserved Site,,,,,,
Q24780353,cell type,細胞型,Q7644128,"lysosome-associated membrane glycoprotein, conserved site",,InterPro Conserved Site,,,,,,
Q24780163,cell type,細胞型,Q7644128,"Ribosomal protein S21e, conserved site",,InterPro Conserved Site,,,,,,
Q24780846,cell type,細胞型,Q7644128,"Gastrin/cholecystokinin, conserved site",,InterPro Conserved Site,,,,,,
Q24780077,cell type,細胞型,Q7644128,"Translation elongation factor EF1B, beta/delta chains, conserved site",,InterPro Conserved Site,,,,,,
Q24780255,cell type,細胞型,Q7644128,"Ribosomal protein S17, conserved site",,InterPro Conserved Site,,,,,,
Q24780127,cell type,細胞型,Q7644128,"Uncharacterised protein family UPF0029, Impact, conserved site",,InterPro Conserved Site,,,,,,
Q24780223,cell type,細胞型,Q7644128,"Type II secretion system protein N, conserved site",,InterPro Conserved Site,,,,,,
Q24780372,cell type,細胞型,Q7644128,"Quinoprotein dehydrogenase, conserved site",,InterPro Conserved Site,,,,,,
Q24781105,cell type,細胞型,Q7644128,"Endothelin-like toxin, conserved site",,InterPro Conserved Site,,,,,,
Q24781102,cell type,細胞型,Q7644128,"Flagellin hook, IN motif",,InterPro Conserved Site,,,,,,
Q24780514,cell type,細胞型,Q7644128,"Photosystem II cytochrome b559, conserved site",,InterPro Conserved Site,,,,,,
Q24781187,cell type,細胞型,Q7644128,HIRA B motif,,InterPro Conserved Site,,,,,,
Q24780460,cell type,細胞型,Q7644128,"Transposase, IS30, conserved site",,InterPro Conserved Site,,,,,,
Q24780912,cell type,細胞型,Q7644128,"Nitrogen regulatory protein PII, conserved site",,InterPro Conserved Site,,,,,,
Q24781645,cell type,細胞型,Q7644128,"CAP, conserved site, N-terminal",,InterPro Conserved Site,,,,,,
Q24781701,cell type,細胞型,Q7644128,"Amyloidogenic glycoprotein, intracellular domain, conserved site",,InterPro Conserved Site,,,,,,
Q24781033,cell type,細胞型,Q7644128,"Mini-chromosome maintenance, conserved site",,InterPro Conserved Site,,,,,,
Q24781772,cell type,細胞型,Q7644128,"Calcitonin, conserved site",,InterPro Conserved Site,,,,,,
Q24781564,cell type,細胞型,Q7644128,"Involucrin, conserved site",,InterPro Conserved Site,,,,,,
Q24781898,cell type,細胞型,Q7644128,"AP endonuclease 1, conserved site",,InterPro Conserved Site,,,,,,
Q24781722,cell type,細胞型,Q7644128,"Glycoside hydrolase, family 6, conserved site",,InterPro Conserved Site,,,,,,
Q24780975,cell type,細胞型,Q7644128,"Transcription elongation factor, GreA/GreB, conserved site",,InterPro Conserved Site,,,,,,
Q24781150,cell type,細胞型,Q7644128,SecA conserved site,,InterPro Conserved Site,,,,,,
Q24781829,cell type,細胞型,Q7644128,"Homoserine dehydrogenase, conserved site",,InterPro Conserved Site,,,,,,
Q24781171,cell type,細胞型,Q7644128,Type II secretion system conserved site,,InterPro Conserved Site,,,,,,
Q24781205,cell type,細胞型,Q7644128,"Transcription regulator HTH, Crp-type, conserved site",,InterPro Conserved Site,,,,,,
Q24781534,cell type,細胞型,Q7644128,"Low-density lipoprotein (LDL) receptor class A, conserved site",,InterPro Conserved Site,,,,,,
Q24781563,cell type,細胞型,Q7644128,"Leukemia inhibitory factor /oncostatin, conserved site",,InterPro Conserved Site,,,,,,
Q24781442,cell type,細胞型,Q7644128,"Phytoene dehydrogenase, bacterial-type, conserved site",,InterPro Conserved Site,,,,,,
Q24781519,cell type,細胞型,Q7644128,"Polyamine biosynthesis domain, conserved site",,InterPro Conserved Site,,,,,,
Q24782403,cell type,細胞型,Q7644128,"Amyloidogenic glycoprotein, extracellular domain conserved site",,InterPro Conserved Site,,,,,,
Q24781607,cell type,細胞型,Q7644128,"osteonectin-like, conserved site",,InterPro Conserved Site,,,,,,
Q24781474,cell type,細胞型,Q7644128,"Ribosomal protein L34e, conserved site",,InterPro Conserved Site,,,,,,
Q24781654,cell type,細胞型,Q7644128,Ribosome-inactivating protein conserved site,,InterPro Conserved Site,,,,,,
Q24782548,cell type,細胞型,Q7644128,"CCAAT-binding factor, conserved site",,InterPro Conserved Site,,,,,,
Q24782390,cell type,細胞型,Q7644128,"Glycoside hydrolase, family 37, conserved site",,InterPro Conserved Site,,,,,,
Q24781840,cell type,細胞型,Q7644128,"Proteinase inhibitor I2, Kunitz, conserved site",,InterPro Conserved Site,,,,,,
Q24781870,cell type,細胞型,Q7644128,"Proteinase inhibitor I16, Streptomyces subtilisin-type inhibitor, conserved site",,InterPro Conserved Site,,,,,,
Q24782448,cell type,細胞型,Q7644128,"Interleukin-2, conserved site",,InterPro Conserved Site,,,,,,
Q24782115,cell type,細胞型,Q7644128,"Peripherin/rom-1, conserved site",,InterPro Conserved Site,,,,,,
Q24781960,cell type,細胞型,Q7644128,"snake toxin, conserved site",,InterPro Conserved Site,,,,,,
Q24782091,cell type,細胞型,Q7644128,"Proteinase inhibitor I25C, fetuin, conserved site",,InterPro Conserved Site,,,,,,
Q24782125,cell type,細胞型,Q7644128,"Ribosomal protein L15, conserved site",,InterPro Conserved Site,,,,,,
Q24782096,cell type,細胞型,Q7644128,"Transcription regulator HTH, AsnC-type, conserved site",,InterPro Conserved Site,,,,,,
Q24782480,cell type,細胞型,Q7644128,"Lipid-binding serum glycoprotein, conserved site",,InterPro Conserved Site,,,,,,
Q24782245,cell type,細胞型,Q7644128,"Squalene/phytoene synthase, conserved site",,InterPro Conserved Site,,,,,,
Q24782526,cell type,細胞型,Q7644128,"Phosphoribosyl pyrophosphate synthetase, conserved site",,InterPro Conserved Site,,,,,,
Q24782622,cell type,細胞型,Q7644128,"Pseudouridine synthase, RsuA/RluB/E/F, conserved site",,InterPro Conserved Site,,,,,,
Q24782576,cell type,細胞型,Q7644128,"Transcription factor COE, conserved site",,InterPro Conserved Site,,,,,,
Q24782625,cell type,細胞型,Q7644128,"Sulphate anion transporter, conserved site",,InterPro Conserved Site,,,,,,
Q24782693,cell type,細胞型,Q7644128,"SAM-dependent methyltransferase RsmI, conserved site",,InterPro Conserved Site,,,,,,
Q24782679,cell type,細胞型,Q7644128,"Sulfatase, conserved site",,InterPro Conserved Site,,,,,,
Q24782739,cell type,細胞型,Q7644128,"Tubulin, conserved site",,InterPro Conserved Site,,,,,,
Q24741174,cell type,細胞型,Q7644128,"Disintegrin, conserved site",,InterPro Conserved Site,,,,,,
Q24741326,cell type,細胞型,Q7644128,"ArsR-type transcription regulator, HTH motif",,InterPro Conserved Site,,,,,,
Q24741287,cell type,細胞型,Q7644128,"F-actin capping protein, alpha subunit, conserved site",,InterPro Conserved Site,,,,,,
Q24741214,cell type,細胞型,Q7644128,"Phospholipase C-beta, conserved site",,InterPro Conserved Site,,,,,,
Q24741480,cell type,細胞型,Q7644128,"Electron transfer flavoprotein subunit alpha, conserved site",,InterPro Conserved Site,,,,,,
Q24741347,cell type,細胞型,Q7644128,"Ribosomal protein L34, conserved site",,InterPro Conserved Site,,,,,,
Q24741522,cell type,細胞型,Q7644128,"Neurohypophysial hormone, conserved site",,InterPro Conserved Site,,,,,,
Q24741481,cell type,細胞型,Q7644128,"Translationally controlled tumour protein, conserved site",,InterPro Conserved Site,,,,,,
Q24741580,cell type,細胞型,Q7644128,"Rel homology domain, conserved site",,InterPro Conserved Site,,,,,,
Q24741697,cell type,細胞型,Q7644128,"Phosphoenolpyruvate carboxykinase, GTP-utilising, conserved site",,InterPro Conserved Site,,,,,,
Q24741892,cell type,細胞型,Q7644128,"Ephrin, conserved site",,InterPro Conserved Site,,,,,,
Q24741923,cell type,細胞型,Q7644128,"Homeobox engrailed-type, conserved site",,InterPro Conserved Site,,,,,,
Q24742001,cell type,細胞型,Q7644128,"cytochrome c oxidase, subunit VIa, conserved site",,InterPro Conserved Site,,,,,,
Q24741994,cell type,細胞型,Q7644128,"RidA, conserved site",,InterPro Conserved Site,,,,,,
Q24743689,cell type,細胞型,Q7644128,"Ribosomal protein L16, conserved site",,InterPro Conserved Site,,,,,,
Q24743818,cell type,細胞型,Q7644128,"Uncharacterised protein family UPF0012, conserved site",,InterPro Conserved Site,,,,,,
Q24744824,cell type,細胞型,Q7644128,"Adenylyl cyclase class-4/guanylyl cyclase, conserved site",,InterPro Conserved Site,,,,,,
Q24744720,cell type,細胞型,Q7644128,"Recombination protein RecR, conserved site",,InterPro Conserved Site,,,,,,
Q24744815,cell type,細胞型,Q7644128,"Peptidase A26, omptin, conserved site",,InterPro Conserved Site,,,,,,
Q24744848,cell type,細胞型,Q7644128,"Recombinase, conserved site",,InterPro Conserved Site,,,,,,
Q24745263,cell type,細胞型,Q7644128,"ATP synthase, F1 complex, gamma subunit conserved site",,InterPro Conserved Site,,,,,,
Q24745025,cell type,細胞型,Q7644128,"tRNA-dihydrouridine synthase, conserved site",,InterPro Conserved Site,,,,,,
Q24745249,cell type,細胞型,Q7644128,Helix-hairpin-helix motif,,InterPro Conserved Site,,,,,,
Q24745383,cell type,細胞型,Q7644128,"Actinin-type actin-binding domain, conserved site",,InterPro Conserved Site,,,,,,
Q24745206,cell type,細胞型,Q7644128,"Uroporphiryn-III C-methyltransferase, conserved site",,InterPro Conserved Site,,,,,,
Q24745443,cell type,細胞型,Q7644128,"Large-conductance mechanosensitive channel, conserved site",,InterPro Conserved Site,,,,,,
Q24745825,cell type,細胞型,Q7644128,"Allergen Ole e 1, conserved site",,InterPro Conserved Site,,,,,,
Q24745906,cell type,細胞型,Q7644128,"aminoacyl-tRNA synthetase, class I, conserved site",,InterPro Conserved Site,,,,,,
Q24745828,cell type,細胞型,Q7644128,Retro-transposon transporting motif,,InterPro Conserved Site,,,,,,
Q24746009,cell type,細胞型,Q7644128,"IMP dehydrogenase / GMP reductase, conserved site",,InterPro Conserved Site,,,,,,
Q24746062,cell type,細胞型,Q7644128,"RNA polymerase, subunit H/Rpb5, conserved site",,InterPro Conserved Site,,,,,,
Q24766659,cell type,細胞型,Q7644128,"Annexin repeat, conserved site",,InterPro Conserved Site,,,,,,
Q24766724,cell type,細胞型,Q7644128,"Glycoside hydrolase, family 14, conserved site",,InterPro Conserved Site,,,,,,
Q24766743,cell type,細胞型,Q7644128,"Glutamyl-tRNA(Gln) amidotransferase, subunit B, conserved site",,InterPro Conserved Site,,,,,,
Q24766953,cell type,細胞型,Q7644128,"Apoptosis regulator, Bcl-2, BH2 motif, conserved site",,InterPro Conserved Site,,,,,,
Q24766892,cell type,細胞型,Q7644128,"GTP cyclohydrolase I, conserved site",,InterPro Conserved Site,,,,,,
Q24767033,cell type,細胞型,Q7644128,"CO/COL/TOC1, conserved site",,InterPro Conserved Site,,,,,,
Q24766917,cell type,細胞型,Q7644128,"Hok/gef cell toxic protein, conserved site",,InterPro Conserved Site,,,,,,
Q24766709,cell type,細胞型,Q7644128,"Ribosomal protein S5, N-terminal, conserved site",,InterPro Conserved Site,,,,,,
Q24766718,cell type,細胞型,Q7644128,"Tachykinin/Neurokinin-like, conserved site",,InterPro Conserved Site,,,,,,
Q24766817,cell type,細胞型,Q7644128,"Ribonuclease J, conserved site",,InterPro Conserved Site,,,,,,
Q24766993,cell type,細胞型,Q7644128,"MnmG-related, conserved site",,InterPro Conserved Site,,,,,,
Q24767043,cell type,細胞型,Q7644128,"S-adenosyl-L-homocysteine hydrolase, conserved site",,InterPro Conserved Site,,,,,,
Q24767074,cell type,細胞型,Q7644128,"Ribosomal protein L11, conserved site",,InterPro Conserved Site,,,,,,
Q24768134,cell type,細胞型,Q7644128,"Bacteriocin, class IIa, conserved site",,InterPro Conserved Site,,,,,,
Q24768236,cell type,細胞型,Q7644128,"Glyoxalase I, conserved site",,InterPro Conserved Site,,,,,,
Q24768402,cell type,細胞型,Q7644128,Bacteriocin-type signal sequence,,InterPro Conserved Site,,,,,,
Q24767964,cell type,細胞型,Q7644128,"Thioredoxin, conserved site",,InterPro Conserved Site,,,,,,
Q24768757,cell type,細胞型,Q7644128,"Amidase, conserved site",,InterPro Conserved Site,,,,,,
Q24768689,cell type,細胞型,Q7644128,"Conotoxin, alpha-type, conserved site",,InterPro Conserved Site,,,,,,
Q24768164,cell type,細胞型,Q7644128,"Uncharacterised protein family UPF0758, conserved site",,InterPro Conserved Site,,,,,,
Q24768759,cell type,細胞型,Q7644128,"Conotoxin, delta-type, conserved site",,InterPro Conserved Site,,,,,,
Q24768293,cell type,細胞型,Q7644128,"Ribosome-binding factor A, conserved site",,InterPro Conserved Site,,,,,,
Q24768302,cell type,細胞型,Q7644128,"Ribosomal protein L4/L1e, eukaryotic/archaeal, conserved site",,InterPro Conserved Site,,,,,,
Q24768801,cell type,細胞型,Q7644128,"Cell cycle, FtsW / RodA / SpoVE, conserved site",,InterPro Conserved Site,,,,,,
Q24768394,cell type,細胞型,Q7644128,"PEP-utilising enzyme, conserved site",,InterPro Conserved Site,,,,,,
Q24768802,cell type,細胞型,Q7644128,"Copper type II, ascorbate-dependent monooxygenase, histidine-cluster-2 conserved site",,InterPro Conserved Site,,,,,,
Q24768429,cell type,細胞型,Q7644128,"Outer membrane protein, OmpA-like, conserved site",,InterPro Conserved Site,,,,,,
Q24768369,cell type,細胞型,Q7644128,"Ribosomal protein L18e, conserved site",,InterPro Conserved Site,,,,,,
Q24768780,cell type,細胞型,Q7644128,Frataxin conserved site,,InterPro Conserved Site,,,,,,
Q24768972,cell type,細胞型,Q7644128,"Adipokinetic hormone, conserved site",,InterPro Conserved Site,,,,,,
Q24768436,cell type,細胞型,Q7644128,"Ribosomal protein L37e, conserved site",,InterPro Conserved Site,,,,,,
Q24768595,cell type,細胞型,Q7644128,"Methylthiotransferase, conserved site",,InterPro Conserved Site,,,,,,
Q24768498,cell type,細胞型,Q7644128,"Twin-arginine translocation pathway, signal sequence, bacterial/archaeal",,InterPro Conserved Site,,,,,,
Q24769183,cell type,細胞型,Q7644128,"Colipase, conserved site",,InterPro Conserved Site,,,,,,
Q24769177,cell type,細胞型,Q7644128,"Dihydroorotate dehydrogenase, conserved site",,InterPro Conserved Site,,,,,,
Q24768776,cell type,細胞型,Q7644128,"Ribosomal protein L35, conserved site",,InterPro Conserved Site,,,,,,
Q24769369,cell type,細胞型,Q7644128,"Cyclic nucleotide-binding, conserved site",,InterPro Conserved Site,,,,,,
Q24769453,cell type,細胞型,Q7644128,"CAP, conserved site, C-terminal",,InterPro Conserved Site,,,,,,
Q24769057,cell type,細胞型,Q7644128,"Molybdenum cofactor biosynthesis, conserved site",,InterPro Conserved Site,,,,,,
Q24769405,cell type,細胞型,Q7644128,"Erythropoietin/thrombopoeitin, conserved site",,InterPro Conserved Site,,,,,,
Q24769009,cell type,細胞型,Q7644128,"Ribosomal protein L30e, conserved site",,InterPro Conserved Site,,,,,,
Q24769232,cell type,細胞型,Q7644128,"Octanoyltransferase, conserved site",,InterPro Conserved Site,,,,,,
Q24769710,cell type,細胞型,Q7644128,"Alkylbase DNA glycosidase, conserved site",,InterPro Conserved Site,,,,,,
Q24769331,cell type,細胞型,Q7644128,"Outer membrane insertion C-terminal signal, omp85 target",,InterPro Conserved Site,,,,,,
Q24769650,cell type,細胞型,Q7644128,"Hemopexin, conserved site",,InterPro Conserved Site,,,,,,
Q24769851,cell type,細胞型,Q7644128,"3-phosphoshikimate 1-carboxyvinyltransferase, conserved site",,InterPro Conserved Site,,,,,,
Q24769676,cell type,細胞型,Q7644128,"GTP1/OBG, conserved site",,InterPro Conserved Site,,,,,,
Q24769857,cell type,細胞型,Q7644128,"Chaperonin Cpn60, conserved site",,InterPro Conserved Site,,,,,,
Q24769386,cell type,細胞型,Q7644128,"Shikimate kinase, conserved site",,InterPro Conserved Site,,,,,,
Q24769901,cell type,細胞型,Q7644128,"Chitin-binding, type 1, conserved site",,InterPro Conserved Site,,,,,,
Q24769907,cell type,細胞型,Q7644128,"Deoxyribonuclease I, conservied site",,InterPro Conserved Site,,,,,,
Q24769929,cell type,細胞型,Q7644128,"DNA ligase, ATP-dependent, conserved site",,InterPro Conserved Site,,,,,,
Q24769861,cell type,細胞型,Q7644128,"Inosine/uridine-preferring nucleoside hydrolase, conserved site",,InterPro Conserved Site,,,,,,
Q24770070,cell type,細胞型,Q7644128,"Anion exchange, conserved site",,InterPro Conserved Site,,,,,,
Q24769943,cell type,細胞型,Q7644128,"Fibrillarin, conserved site",,InterPro Conserved Site,,,,,,
Q24769899,cell type,細胞型,Q7644128,"Hydrogenase nickel incorporation protein HypA/HybF, conserved site",,InterPro Conserved Site,,,,,,
Q24770030,cell type,細胞型,Q7644128,"Cornichon, conserved site",,InterPro Conserved Site,,,,,,
Q24769550,cell type,細胞型,Q7644128,"Sodium/sulphate symporter, conserved site",,InterPro Conserved Site,,,,,,
Q24770053,cell type,細胞型,Q7644128,"CTF transcription factor/nuclear factor 1, conserved site",,InterPro Conserved Site,,,,,,
Q24770012,cell type,細胞型,Q7644128,"Glycoside hydrolase, family 29, conserved site",,InterPro Conserved Site,,,,,,
Q24769742,cell type,細胞型,Q7644128,"Ribosomal protein S14, conserved site",,InterPro Conserved Site,,,,,,
Q24770124,cell type,細胞型,Q7644128,"GHMP kinase, ATP-binding, conserved site",,InterPro Conserved Site,,,,,,
Q24769832,cell type,細胞型,Q7644128,"Proteasome beta-type subunit, conserved site",,InterPro Conserved Site,,,,,,
Q24770268,cell type,細胞型,Q7644128,"DNA methylase, N-4 cytosine-specific, conserved site",,InterPro Conserved Site,,,,,,
Q24769892,cell type,細胞型,Q7644128,"Ribosomal protein S17e, conserved site",,InterPro Conserved Site,,,,,,
Q24770071,cell type,細胞型,Q7644128,"Mannitol dehydrogenase, conserved site",,InterPro Conserved Site,,,,,,
Q24769977,cell type,細胞型,Q7644128,"Ribosomal protein S3, conserved site",,InterPro Conserved Site,,,,,,
Q24770232,cell type,細胞型,Q7644128,"Peptidase S26A, signal peptidase I, conserved site",,InterPro Conserved Site,,,,,,
Q24770081,cell type,細胞型,Q7644128,Urocanase conserved site,,InterPro Conserved Site,,,,,,
Q24775636,cell type,細胞型,Q7644128,"2-5-oligoadenylate synthetase, conserved site",,InterPro Conserved Site,,,,,,
Q24775754,cell type,細胞型,Q7644128,"AMP-binding, conserved site",,InterPro Conserved Site,,,,,,
Q24775847,cell type,細胞型,Q7644128,"DNA photolyase class 2, conserved site",,InterPro Conserved Site,,,,,,
Q24775938,cell type,細胞型,Q7644128,"Cereal seed allergen/trypsin and alpha-amylase inhibitor, conserved site",,InterPro Conserved Site,,,,,,
Q24776041,cell type,細胞型,Q7644128,"Caveolin, conserved site",,InterPro Conserved Site,,,,,,
Q24776061,cell type,細胞型,Q7644128,"Carbonic anhydrase, prokaryotic-like, conserved site",,InterPro Conserved Site,,,,,,
Q24775928,cell type,細胞型,Q7644128,"Glycosyltransferase, DXD sugar-binding motif",,InterPro Conserved Site,,,,,,
Q24775638,cell type,細胞型,Q7644128,"Isopenicillin N synthase, conserved site",,InterPro Conserved Site,,,,,,
