qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q4944687,infectious disease,感染症,Q18123741,borderline leprosy,,leprosy that results in small numerous red irregularly shaped plaques,,D015439,,,,C0023346
Q5160416,infectious disease,感染症,Q18123741,congenital cytomegalovirus infection,先天性サイトメガロウイルス感染症,mother-to-child transmission of cytomegalovirus occurring in the prenatal period,,,P35.1,771.1,,C0158945
Q3678510,infectious disease,感染症,Q18123741,bacterial meningitis,細菌性髄膜炎,inflammation of the membranes surrounding the brain and spinal cord due to a bacterial infection,,D016920,,,,C0085437
Q3776920,infectious disease,感染症,Q18123741,bacterial pneumonia,細菌性肺炎,pneumonia involving inflammation of the lungs caused by bacteria,,D018410,,,,C0004626
Q3643111,infectious disease,感染症,Q18123741,infant botulism,,Human disease,,,,,,C0238027
Q3824458,infectious disease,感染症,Q18123741,lipid pneumonia,,Human disease,,D011017,,516.8,,C0032298
Q3724806,infectious disease,感染症,Q18123741,subdural empyema,,form of empyema in the subdural space,,D013354,,,,C0038539
Q4463309,infectious disease,感染症,Q18123741,trichostrongyloidosis,,parasitic helminthiasis infectious disease that involves parasitic infection of animals and humans by nematodes of the superfamily Trichostrongyloidea,,D014252,,,,C0040947
Q10267832,infectious disease,感染症,Q18123741,pandemic disease,,"infectious disease that spreads widely among populations across different countries or continents, affecting numerous people",,,,,,
Q10293456,infectious disease,感染症,Q18123741,HSMI,,infectious disease,,,,,,
Q10266065,infectious disease,感染症,Q18123741,chronic diarrhea,,infectious disease,,,,,,C0401151
Q7053975,infectious disease,感染症,Q18123741,Siberian tick typhus,,Human disease,,,,,,C0549160
Q4316437,infectious disease,感染症,Q18123741,infection of the central nervous system,中枢神経系の感染,disease,,D002494,,,,C0007684
Q4420034,infectious disease,感染症,Q18123741,syngamosis,,,,,,,,
Q156050,infectious disease,感染症,Q18123741,brucellosis,ブルセラ症,Human and animal disease,ブルセラ属の細菌への感染で発症する人獣共通感染症,D002006,,,,C0006309
Q10336461,infectious disease,感染症,Q18123741,infectious disease of the nervous system,神経系感染症,infectious disease that involves the nervous system,,,,,,C0597039
Q4366062,infectious disease,感染症,Q18123741,pneumococcal infection,,infections with bacteria of the species streptococcus pneumoniae,,D011008,,,,C0032269
Q4364722,infectious disease,感染症,Q18123741,Pediculus humanus corporis infestation,,"lice infestation that is a cutaneous condition caused by parasitic infestation of body lice Pediculus humanus corporis, which feed on the human blood. Body lice can spread epidemic typhus, trench fever, and louse-borne relapsing fever",,,,,,C0030758
Q4280605,infectious disease,感染症,Q18123741,mansonelliasis,,parasitic infection by nematodes transmitted by insects,,D008368,,,,C0024759
Q11491562,infectious disease,感染症,Q18123741,acute hemorrhagic conjunctivitis,急性出血性結膜炎,Human disease,,D003232,B30.3,,,C0009765
Q3355380,infectious disease,感染症,Q18123741,epididymo-orchitis,,Human disease,ウィキメディアの曖昧さ回避ページ,,,,,C0149881
Q9430213,infectious disease,感染症,Q18123741,Borna disease,ボルナ病,horse disease,,D001890,,062.9,,C0006023
Q6527832,infectious disease,感染症,Q18123741,lepromatous leprosy,,Human disease,,D015440,,,,C0023348
Q3392410,infectious disease,感染症,Q18123741,pleural tuberculosis,,respiratory disease,,D014396,,,,C0041326
Q9333895,infectious disease,感染症,Q18123741,sarcocystosis,サルコシスチス症,human disease,,D012523,,,,C0036231
Q9002005,infectious disease,感染症,Q18123741,hemorrhagic fever with renal syndrome,腎症候性出血熱,Group of clinically similar illnesses caused by species of hantaviruses,ハンタウイルスを病原体とするウイルス性出血熱,D006480,,,,C0019101
Q4459615,infectious disease,感染症,Q18123741,toxascariasis,,"parasitic helminthiasis infectious disease that involves parasitic infection of dogs, cats and foxes with Toxascaris leonina causing damage to the lining of the intestine. The symptoms include diarrhea, vomiting and loss of appetite",,D017227,,,,C0040522
Q4346007,infectious disease,感染症,Q18123741,Pogosta disease,ポゴスタ病,medical condition,,,A92.8,,,
Q201989,infectious disease,感染症,Q18123741,Lyme disease,ライム病,"infectious disease caused by Borrelia bacteria, spread through the bite of blacklegged ticks",一種のスピロヘータの感染で引き起こされる人獣共通感染症の一つ,D008193,A69.2,,23502006,C0024198
Q11549084,infectious disease,感染症,Q18123741,vesicular stomatitis,水疱性口内炎,,,D054243,,,,C0266999
Q3508622,infectious disease,感染症,Q18123741,Bickerstaff's encephalitis,,rare inflammatory brain disease,,,G04.8,323.62,,C1960543
Q4676975,infectious disease,感染症,Q18123741,actinomycetoma,,bacterial infection of the skin,ウィキメディアの曖昧さ回避ページ,,B47.1,,,C1261283
Q6587253,infectious disease,感染症,Q18123741,Queensland tick typhus,,Human disease,,,A77.3,082.3,,
Q6972442,infectious disease,感染症,Q18123741,fasciolosis,肝蛭症,parasitic worm infection caused by the common liver fluke Fasciola hepatica as well as by Fasciola gigantica,,D005211,,,,C0015652
Q157661,infectious disease,感染症,Q18123741,hepatitis A,A型肝炎,acute infectious disease of the liver,食品が媒介するウイルス性肝炎,D006506,B15,070.0,40468003,C0019159
Q4243298,infectious disease,感染症,Q18123741,xanthogranulomatous pyelonephritis,,Human disease,,D011705,,,,C0034188
Q6946984,infectious disease,感染症,Q18123741,Mycobacterium avium-intracellulare infection,非定型抗酸菌複合体,Human disease,,D015270,A31.0,031.0,,C0026916
Q18554739,infectious disease,感染症,Q18123741,tuberculous empyema,,human disease,,D004654,,,,C0014014
Q18554412,infectious disease,感染症,Q18123741,Plasmodium vivax malaria,,"malaria that is caused by the protozoan parasite Plasmodium vivax, which induces paroxysms at 48-hour intervals",,D016780,,,,C0024537
Q18554338,infectious disease,感染症,Q18123741,trichostrongylosis,,"trichostrongyloidiasis that involves infection of the small intestine with Trichostrongylus colubriformis or Trichostrongylus axei, which results in abdominal pain, diarrhea, anorexia, headache, fatigue, anemia and eosinophilia",,D014253,,,,C0040948
Q18554548,infectious disease,感染症,Q18123741,neuroaspergillosis,,"aspergillosis that involves fungal infection of the central nervous system in immunocompromised patients caused by Aspergillus, presenting as a space-occupying lesion",,D020953,,,,C0752341
Q18554672,infectious disease,感染症,Q18123741,Plasmodiu malaria,,"malaria described as a severe form of the disease caused by a parasite Plasmodium falciparum, which is marked by irrregular recurrence of paroxysms and prolonged or continuous fever",,D016778,,,,C0024535
Q18554637,infectious disease,感染症,Q18123741,urinary schistosomiasis,,"schistosomiasis that involves parasitic infection of the urinary tract caused by a digenetic trematode Schistosoma haematobium causing cystitis, ureteritis, fibrosis of the bladder and haematuria, which can progress to bladder cancer",,D012553,,,,C0276926
Q18554606,infectious disease,感染症,Q18123741,inclusion conjunctivitis,,Human disease,,D003235,,,,C0009770
Q18554757,infectious disease,感染症,Q18123741,dipetalonemiasis,,Human disease,,D004154,,,,C0012517
Q18554585,infectious disease,感染症,Q18123741,neuroschistosomiasis,,Human disease,,D020818,,,,C0752191
Q18554418,infectious disease,感染症,Q18123741,louse-borne relapsing fever,,Human disease,,,,,,C0152061
Q18554419,infectious disease,感染症,Q18123741,tick-borne relapsing fever,,Human disease,,,,,,C0035022
Q5458307,infectious disease,感染症,Q18123741,Flea-borne spotted fever,,medical condition,,,A77.8,,,
Q422268,infectious disease,感染症,Q18123741,actinomycosis,放線菌症,Human disease,人間の病気,D000196,,,,C0001261
Q182155,infectious disease,感染症,Q18123741,herpes zoster,帯状疱疹,viral disease caused by the Varicella zoster virus,水疱瘡の感染歴のある人が発症する、神経に潜んでいた水痘・帯状疱疹ウイルスが引き起こす皮膚疾患,D006562,B02,053,,C0019360
Q5609817,infectious disease,感染症,Q18123741,tinea pedis,足白癬,foot disease,,D014008,,,,C0040259
Q5509169,infectious disease,感染症,Q18123741,fungal meningitis,真菌性髄膜炎,meningitis that has material basis in a fungal infection,,D016921,,,,C0085438
Q5265029,infectious disease,感染症,Q18123741,desquamative interstitial pneumonia,,idiopathic interstitial pneumonia that is characterized by the accumulation of bronchiolocentric alveolar macrophages in alveolar spaces and interstitial inflammation and involves mild bronchiolar fibrosis and chronic inflammation,,C562470,,,,C0238378
Q393477,infectious disease,感染症,Q18123741,trench fever,塹壕熱,human disease,グラム陰性細菌の一種であるバルトネラ・クインタナを原因菌とし、コロモジラミが媒介する感染症。第一次世界大戦中、塹壕内の兵士の間で流行した。約5日の間隔で発熱や悪寒を繰り返すことから、「五日熱」の異名を持つ,D014205,A79.079.0,083.1083.1,,C0040830
Q5743696,infectious disease,感染症,Q18123741,herpetic whitlow,,painful blister of the periungual skin that is caused by herpes simplex virus type 1 or 2,,,B00.8,,,C0153042
Q5274956,infectious disease,感染症,Q18123741,dientamoebiasis,,parasitic protozoa infectious disease of the large intestine caused by Dientamoeba fragilis,,D004030,,007,,C0012147
Q7255050,infectious disease,感染症,Q18123741,Pseudomonas hot-foot syndrome,,medical condition,,,,,,
Q246068,infectious disease,感染症,Q18123741,cysticercosis,嚢虫症,Human helminthiasis,,D003551,B69,,,C0010678
Q164655,infectious disease,感染症,Q18123741,abscess,膿瘍,localized collection of pus that has built up within the tissue of the body,,D000038,L02,324.1,,C0000833
Q5532924,infectious disease,感染症,Q18123741,genetic resistance to malaria,マラリアへの遺伝学的抵抗性,human disease,,,,,,C1970028
Q5428701,infectious disease,感染症,Q18123741,Factitious diarrhea,,infectious disease,,,,,,
Q154878,infectious disease,感染症,Q18123741,toxoplasmosis,トキソプラズマ症,parasitic disease,,D014123,B58,130,,C0040558
Q7108870,infectious disease,感染症,Q18123741,otitis interna,,inner ear disease which involves inflammation of the inner ear,,,H83.0,386.3,,C1168225
Q7235947,infectious disease,感染症,Q18123741,Powassan encephalitis,,Human disease,,,A84.8,,,
Q5348632,infectious disease,感染症,Q18123741,Ehrlichiosis ewingii infection,,Human disease,,,,082.4,,
Q5696358,infectious disease,感染症,Q18123741,focal epithelial hyperplasia,,"viral infectious disease that results in infection located in mouth, has material basis in human papillomavirus (types 13 or 32)",,D017573,,,,C0206067
Q5376431,infectious disease,感染症,Q18123741,Endotheliitis,,inflammatory disease involving a pathogenic inflammatory response in the endothelium,,,,,,
Q5548621,infectious disease,感染症,Q18123741,geotrichosis,,"opportunistic mycosis that has material basis in Galactomyces geotrichum, results in systemic infection in immunocompromised people",,D005847,,117.9,,C0017455
Q5656856,infectious disease,感染症,Q18123741,Nairobi disease,ナイロビ羊病,"arbovirus infection of sheep and goats transmitted by ticks, characterized by high fever and hemorrhagic gastroenteritis",,D009265,,,,C0027345
Q11830340,infectious disease,感染症,Q18123741,postinfectious encephalitis,,human disease,,,,,,C0393459
Q7850856,infectious disease,感染症,Q18123741,pericardial tuberculosis,,"extrapulmonary tuberculosis that is located in pericardium resulting in acute pericarditis, chronic pericardial effusion, cardiac tamponade or pericardial constriction",,D010495,,,,C0031049
Q7850839,infectious disease,感染症,Q18123741,tuberculoid leprosy,,leprosy that results in one erythematous large plaque with well-defined borders that are elevated and that slope down into an atrophic center,,D015441,,,,C0023351
Q7440546,infectious disease,感染症,Q18123741,seal finger,,zoonotic infection contracted from seals,,,,,,C2939450
Q11950665,infectious disease,感染症,Q18123741,streptococcal toxic shock-like syndrome,,,,,,,,C0343532
Q7370337,infectious disease,感染症,Q18123741,Rotaviral gastroenteritis,,human disease,,D012400,A08.0,008.61,,C0035869
Q11864371,infectious disease,感染症,Q18123741,bacterial skin disease,,skin disease caused by bacteria,,D017192,,,,C0162627
Q8027735,infectious disease,感染症,Q18123741,Wissler's syndrome,,"syndrome that is characterized by four typical symptoms: polymorphous exanthemas, recurrent high fever, leucocytosis and arthralgia",,D014924,,,68190001,C0043195
Q7933588,infectious disease,感染症,Q18123741,trichodysplasia spinulosa,トリコディスプレジア・スピヌローザ,"skin disease found in immunocompromised patients, caused by TSPyV",,,,,,C3267126
Q11996271,infectious disease,感染症,Q18123741,fascioloidiasis,,parasitic helminthiasis infectious disease that involves parasitic infection of the liver of a variety of wild and domestic ruminants by Fascioloides magna,,D005213,,,,C0015655
Q12167939,infectious disease,感染症,Q18123741,chronic rhinitis,,human disease,,,,,,
Q12211059,infectious disease,感染症,Q18123741,ascaridiasis,,"parasitic helminthiasis infectious disease, infection of the intestine of humans and birds with nematodes of the genus Ascaridia",,D001198,,,,C0003952
Q7476596,infectious disease,感染症,Q18123741,genital herpes,性器ヘルペス,infection by herpes simplex virus (HSV) of the genitals,単純ヘルペスウイルス1・2型によって、感染後に宿主の不調の度に再発を繰り返す性感染症,D006558,A60,,,C0019342
Q7315909,infectious disease,感染症,Q18123741,Respiratory bronchiolitis interstitial lung disease,,medical condition,,,,,,C1276236
Q7255052,infectious disease,感染症,Q18123741,Pseudomonas infection,,infections with bacteria of the genus pseudomonas,,D011552,B96.5,482.1,,
Q8071861,infectious disease,感染症,Q18123741,Zika fever,ジカ熱,infectious arboviral disease,カが媒介するウイルス感染症,,U06,,,C0276289
Q131212477,infectious disease,感染症,Q18123741,turnip yellows,,,,,,,,
Q56237190,infectious disease,感染症,Q18123741,abalone viral ganglioneuritis,,contagious disease of abalone species,,,,,,
Q113549221,infectious disease,感染症,Q18123741,plum pox,,,,,,,,
Q108640652,infectious disease,感染症,Q18123741,measles complicated by meningitis,,disease,,,B05.1,,,C0348980
Q108734004,infectious disease,感染症,Q18123741,Salmonid alphavirus infection,,fish disease,,,,,,
Q122227904,infectious disease,感染症,Q18123741,Herpesviral haematopoietic necrosis,,,,,,,,
Q21774070,infectious disease,感染症,Q18123741,Human Herpesvirus 7 Infection,,Human disease,,,,,,
Q21774074,infectious disease,感染症,Q18123741,Human herpesvirus 6 Infection,,human viral disease,,,,,,
Q19000393,infectious disease,感染症,Q18123741,feline acquired immunodeficiency syndrome,,cat disease,,D016181,,,,C0079335
Q18558221,infectious disease,感染症,Q18123741,bulbar polio,,Human disease,,D011052,,,,C0032372
Q18558260,infectious disease,感染症,Q18123741,chronic canaliculitis,,Human disease,,,,,,C0155240
Q18967922,infectious disease,感染症,Q18123741,Cytomegalovirus pneumonia,,Human disease,,,B25.0,484.1,,C0276253
Q247096,infectious disease,感染症,Q18123741,paracoccidioidomycosis,,"primary systemic mycosis that results in systemic fungal infection located in mucosa, located in lymph nodes, located in bone, located in skin or located in lungs, has material basis in Paracoccidioides brasiliensis",,D010229,,,,C0030409
Q18967247,infectious disease,感染症,Q18123741,Chagas cardiomyopathy,,Human disease,,D002598,,086.0,,C0007930
Q18967339,infectious disease,感染症,Q18123741,classic Kaposi's sarcoma,,Human disease,,,,,,C0279084
Q18967422,infectious disease,感染症,Q18123741,trichomonas balanoposthitis,,Human disease,,,,,,C0341769
Q5763722,infectious disease,感染症,Q18123741,rhinoscleroma,,Human disease,,D012226,A48.8,,,C0035468
Q265420,infectious disease,感染症,Q18123741,blackwater fever,,human disease,,D001742,B50,,,C0005681
Q18558249,infectious disease,感染症,Q18123741,cardiovascular syphilis,,tertiary syphilis manifested as aneurysm formation in the ascending aorta,,,,,,C0029751
Q18967690,infectious disease,感染症,Q18123741,bovine trypanosomiasis,,cattle disease,,D014354,,,,C0041230
Q18966970,infectious disease,感染症,Q18123741,Trichomonas prostatitis,,Human disease,,,,131.03,,C0153315
Q221668,infectious disease,感染症,Q18123741,urinary tract infection,尿路感染症,infection that affects part of the urinary tract,尿路に病原体が生着して起こる感染症,D014552,,,,C0149523
Q18558227,infectious disease,感染症,Q18123741,tuberculous peritonitis,,human disease,,D014395,K67.3,,,C0041325
Q18967342,infectious disease,感染症,Q18123741,endemic African Kaposi's sarcoma,,Kaposi's sarcoma that is located in black Africans,,,C46.0,176.0,,C1275231
Q18928476,infectious disease,感染症,Q18123741,fusariosis,,Human disease,,D060585,,,,C0276758
Q18924547,infectious disease,感染症,Q18123741,Rocio virus encephalitis,,Human disease,,,,,,
